#{"source_key": "UNHCR", "source_url": "http://www.unhcr.org/cgi-bin/texis/vtx/home/opendocAttachment.zip?COMID=58aa8f854", "source_date": 2017-02-01, "extract_date": 2017-04-04}
UN major regions,UNHCR-Bureaux,Origin,Type of population,Population Start 2016,of whom assisted by UNHCR Start 2016,Population Mid 2016,of whom assisted by UNHCR Mid 2016,Notes,Misc
Africa,Central Africa and the Great Lakes,Burundi,Total Refugee and people in refugee-like situations," 	292,762 "," 	261,168 "," 	335,232 "," 	303,745 ",
Europe,Europe,Belgium,Asylum-seekers, 	35 , 	1 , 	18 , 	1 ,
Europe,Europe,Belgium,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Belgium,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Belgium,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Belgium,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Belgium,Others of concern to UNHCR, 	1 , 	1 , 	1 , 	1 ,
Europe,Europe,Belgium,Total population of concern, 	101 , 	2 , 	76 , 	2 ,
Europe,Europe,Bosnia and Herzegovina,Total Refugee and people in refugee-like situations," 	18,761 "," 	2,455 "," 	18,380 "," 	1,008 ",
Europe,Europe,Bosnia and Herzegovina,People in refugee-like situations, 	21 , 	21 , 	21 , 	21 ,
Europe,Europe,Bosnia and Herzegovina,Asylum-seekers," 	7,025 ", 	12 ," 	3,933 ", 	10 ,
Europe,Europe,Bosnia and Herzegovina,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Bosnia and Herzegovina,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations"," 	98,324 "," 	98,324 "," 	98,324 "," 	98,324 ",
Europe,Europe,Bosnia and Herzegovina,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Bosnia and Herzegovina,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Bosnia and Herzegovina,Others of concern to UNHCR," 	52,438 "," 	52,438 "," 	52,439 "," 	52,439 ",
Europe,Europe,Bosnia and Herzegovina,Total population of concern," 	176,548 "," 	153,229 "," 	173,076 "," 	151,781 ",
Europe,Europe,Bulgaria,Total Refugee and people in refugee-like situations," 	1,268 ", 	2 ," 	1,202 ", 	2 ,
Europe,Europe,Bulgaria,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Bulgaria,Asylum-seekers, 	206 , 	3 , 	237 , 	1 ,
Europe,Europe,Bulgaria,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Bulgaria,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Bulgaria,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Bulgaria,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Bulgaria,Others of concern to UNHCR, 	1 , 	1 , 	1 , 	1 ,
Europe,Europe,Bulgaria,Total population of concern," 	1,475 ", 	6 ," 	1,440 ", 	4 ,
Europe,Europe,Croatia,Total Refugee and people in refugee-like situations," 	33,451 "," 	11,842 "," 	27,780 "," 	9,218 ",a
Europe,Europe,Croatia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Croatia,Asylum-seekers, 	90 , 	1 , 	356 , 	4 ,
Europe,Europe,Croatia,Returned refugees, 	-00 , 	-00 , 	24 , 	24 ,
Europe,Europe,Croatia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Croatia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Croatia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Croatia,Others of concern to UNHCR," 	14,070 "," 	14,070 "," 	11,855 "," 	6,043 ",
Europe,Europe,Croatia,Total population of concern," 	47,611 "," 	25,913 "," 	40,015 "," 	15,289 ",
Europe,Europe,Czech Rep.,Total Refugee and people in refugee-like situations," 	1,285 ", 	-00 ," 	1,272 ", 	-00 ,
Europe,Europe,Czech Rep.,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Czech Rep.,Asylum-seekers, 	129 , 	1 , 	214 , 	-00 ,
Europe,Europe,Czech Rep.,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Czech Rep.,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Czech Rep.,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Czech Rep.,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Czech Rep.,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Czech Rep.,Total population of concern," 	1,414 ", 	1 ," 	1,486 ", 	-00 ,
Europe,Europe,Denmark,Total Refugee and people in refugee-like situations, 	9 , 	-00 , 	9 , 	-00 ,
Europe,Europe,Denmark,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Denmark,Asylum-seekers, 	10 , 	-00 , 	15 , 	-00 ,
Europe,Europe,Denmark,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Denmark,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Denmark,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Denmark,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Denmark,Others of concern to UNHCR, 	1 , 	1 , 	1 , 	1 ,
Europe,Europe,Denmark,Total population of concern, 	20 , 	1 , 	25 , 	1 ,
Europe,Europe,Estonia,Total Refugee and people in refugee-like situations, 	318 , 	1 , 	316 , 	1 ,
Europe,Europe,Estonia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Estonia,Asylum-seekers, 	47 , 	5 , 	53 , 	3 ,
Europe,Europe,Estonia,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Estonia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Estonia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Estonia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Estonia,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Estonia,Total population of concern, 	365 , 	6 , 	369 , 	4 ,
Europe,Europe,Finland,Total Refugee and people in refugee-like situations, 	8 , 	-00 , 	8 , 	-00 ,
Europe,Europe,Finland,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Finland,Asylum-seekers, 	2 , 	-00 , 	6 , 	-00 ,
Europe,Europe,Finland,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Finland,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Finland,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Finland,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Finland,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Finland,Total population of concern, 	10 , 	-00 , 	14 , 	-00 ,
Europe,Europe,France,Total Refugee and people in refugee-like situations, 	94 , 	-00 , 	91 , 	-00 ,
Europe,Europe,France,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,France,Asylum-seekers, 	84 , 	11 , 	99 , 	7 ,
Europe,Europe,France,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,France,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,France,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,France,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,France,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,France,Total population of concern, 	178 , 	11 , 	190 , 	7 ,
Europe,Europe,Germany,Total Refugee and people in refugee-like situations, 	161 , 	1 , 	155 , 	1 ,
Europe,Europe,Germany,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Germany,Asylum-seekers, 	94 , 	2 , 	112 , 	2 ,
Europe,Europe,Germany,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Germany,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Germany,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Germany,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Germany,Others of concern to UNHCR, 	2 , 	2 , 	2 , 	1 ,
Europe,Europe,Germany,Total population of concern, 	257 , 	5 , 	269 , 	4 ,
Europe,Europe,Gibraltar,Total Refugee and people in refugee-like situations, 	2 , 	-00 , 	2 , 	-00 ,
Europe,Europe,Gibraltar,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Gibraltar,Asylum-seekers, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Gibraltar,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Gibraltar,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Gibraltar,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Gibraltar,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Gibraltar,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Gibraltar,Total population of concern, 	2 , 	-00 , 	2 , 	-00 ,
Europe,Europe,Greece,Total Refugee and people in refugee-like situations, 	112 , 	-00 , 	113 , 	-00 ,
Europe,Europe,Greece,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Greece,Asylum-seekers, 	71 , 	2 , 	82 , 	2 ,
Europe,Europe,Greece,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Greece,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Greece,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Greece,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Greece,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Greece,Total population of concern, 	183 , 	2 , 	195 , 	2 ,
Europe,Europe,Holy See (the),Total Refugee and people in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Holy See (the),People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Holy See (the),Asylum-seekers, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Holy See (the),Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Holy See (the),"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Holy See (the),Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Holy See (the),Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Holy See (the),Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Holy See (the),Total population of concern, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Hungary,Total Refugee and people in refugee-like situations," 	1,443 ", 	2 ," 	1,428 ", 	2 ,
Europe,Europe,Hungary,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Hungary,Asylum-seekers, 	706 , 	2 ," 	1,705 ", 	-00 ,
Europe,Europe,Hungary,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Hungary,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Hungary,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Hungary,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Hungary,Others of concern to UNHCR, 	3 , 	3 , 	3 , 	3 ,
Europe,Europe,Hungary,Total population of concern," 	2,152 ", 	7 ," 	3,136 ", 	5 ,
Europe,Europe,Iceland,Total Refugee and people in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Iceland,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Iceland,Asylum-seekers, 	3 , 	-00 , 	4 , 	-00 ,
Europe,Europe,Iceland,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Iceland,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Iceland,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Iceland,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Iceland,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Iceland,Total population of concern, 	3 , 	-00 , 	4 , 	-00 ,
Europe,Europe,Ireland,Total Refugee and people in refugee-like situations, 	9 , 	-00 , 	9 , 	-00 ,
Europe,Europe,Ireland,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Ireland,Asylum-seekers, 	42 , 	1 , 	42 , 	2 ,
Europe,Europe,Ireland,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Ireland,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Ireland,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Ireland,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Ireland,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Ireland,Total population of concern, 	51 , 	1 , 	51 , 	2 ,
Europe,Europe,Italy,Total Refugee and people in refugee-like situations, 	70 , 	1 , 	68 , 	1 ,
Europe,Europe,Italy,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Italy,Asylum-seekers, 	147 , 	5 , 	153 , 	5 ,
Europe,Europe,Italy,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Italy,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Italy,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Italy,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Italy,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Italy,Total population of concern, 	217 , 	6 , 	221 , 	6 ,
Europe,Europe,Latvia,Total Refugee and people in refugee-like situations, 	193 , 	7 , 	183 , 	7 ,
Europe,Europe,Latvia,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Latvia,Asylum-seekers, 	86 , 	1 , 	100 , 	1 ,
Europe,Europe,Latvia,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Latvia,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Latvia,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Latvia,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Latvia,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Latvia,Total population of concern, 	279 , 	8 , 	283 , 	8 ,
Europe,Europe,Liechtenstein,Total Refugee and people in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Liechtenstein,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Liechtenstein,Asylum-seekers, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Liechtenstein,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Liechtenstein,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Liechtenstein,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Liechtenstein,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Liechtenstein,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Liechtenstein,Total population of concern, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Lithuania,Total Refugee and people in refugee-like situations, 	144 , 	1 , 	134 , 	1 ,
Europe,Europe,Lithuania,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Lithuania,Asylum-seekers, 	70 , 	4 , 	71 , 	2 ,
Europe,Europe,Lithuania,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Lithuania,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Lithuania,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Lithuania,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Lithuania,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Lithuania,Total population of concern, 	214 , 	5 , 	205 , 	3 ,
Europe,Europe,Luxembourg,Total Refugee and people in refugee-like situations, 	2 , 	-00 , 	2 , 	-00 ,
Europe,Europe,Luxembourg,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Luxembourg,Asylum-seekers, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Luxembourg,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Luxembourg,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Luxembourg,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Luxembourg,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Luxembourg,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Luxembourg,Total population of concern, 	2 , 	-00 , 	2 , 	-00 ,
Europe,Europe,Malta,Total Refugee and people in refugee-like situations, 	1 , 	-00 , 	1 , 	-00 ,
Europe,Europe,Malta,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Malta,Asylum-seekers, 	4 , 	-00 , 	3 , 	-00 ,
Europe,Europe,Malta,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Malta,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Malta,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Malta,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Malta,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Malta,Total population of concern, 	5 , 	-00 , 	4 , 	-00 ,
Europe,Europe,Monaco,Total Refugee and people in refugee-like situations, 	3 , 	-00 , 	3 , 	-00 ,
Europe,Europe,Monaco,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Monaco,Asylum-seekers, 	2 , 	1 , 	1 , 	1 ,
Europe,Europe,Monaco,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Monaco,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Monaco,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Monaco,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Monaco,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Monaco,Total population of concern, 	5 , 	1 , 	4 , 	1 ,
Europe,Europe,Montenegro,Total Refugee and people in refugee-like situations, 	652 , 	4 , 	664 , 	4 ,
Europe,Europe,Montenegro,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Montenegro,Asylum-seekers," 	3,013 ", 	-00 ," 	1,964 ", 	1 ,
Europe,Europe,Montenegro,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Montenegro,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Montenegro,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Montenegro,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Montenegro,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Montenegro,Total population of concern," 	3,665 ", 	4 ," 	2,628 ", 	5 ,
Europe,Europe,Netherlands,Total Refugee and people in refugee-like situations, 	69 , 	-00 , 	73 , 	-00 ,
Europe,Europe,Netherlands,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Netherlands,Asylum-seekers, 	57 , 	-00 , 	28 , 	-00 ,
Europe,Europe,Netherlands,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Netherlands,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Netherlands,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Netherlands,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Netherlands,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Netherlands,Total population of concern, 	126 , 	-00 , 	101 , 	-00 ,
Europe,Europe,Norway,Total Refugee and people in refugee-like situations, 	12 , 	-00 , 	12 , 	-00 ,
Europe,Europe,Norway,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Norway,Asylum-seekers, 	7 , 	1 , 	8 , 	1 ,
Europe,Europe,Norway,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Norway,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Norway,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Norway,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Norway,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Norway,Total population of concern, 	19 , 	1 , 	20 , 	1 ,
Europe,Europe,Poland,Total Refugee and people in refugee-like situations," 	1,297 ", 	3 ," 	1,275 ", 	3 ,
Europe,Europe,Poland,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Poland,Asylum-seekers, 	405 , 	-00 , 	518 , 	-00 ,
Europe,Europe,Poland,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Poland,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Poland,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Poland,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Poland,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Poland,Total population of concern," 	1,702 ", 	3 ," 	1,793 ", 	3 ,
Europe,Europe,Portugal,Total Refugee and people in refugee-like situations, 	28 , 	1 , 	25 , 	1 ,
Europe,Europe,Portugal,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Portugal,Asylum-seekers, 	65 , 	1 , 	59 , 	1 ,
Europe,Europe,Portugal,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Portugal,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Portugal,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Portugal,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Portugal,Others of concern to UNHCR, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Portugal,Total population of concern, 	93 , 	2 , 	84 , 	2 ,
Europe,Europe,Rep. of Moldova,Total Refugee and people in refugee-like situations," 	2,290 ", 	28 ," 	2,354 ", 	28 ,
Europe,Europe,Rep. of Moldova,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Rep. of Moldova,Asylum-seekers," 	3,431 ", 	17 ," 	4,180 ", 	16 ,
Europe,Europe,Rep. of Moldova,Returned refugees, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Rep. of Moldova,"IDPs protected/assisted by UNHCR, incl. people in IDP-like situations", 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Rep. of Moldova,Returned IDPs, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Rep. of Moldova,Persons under UNHCR's statelessness mandate, 	-00 , 	-00 , 	-00 , 	-00 ,
Europe,Europe,Rep. of Moldova,Others of concern to UNHCR, 	1 , 	1 , 	1 , 	1 ,
Europe,Europe,Rep. of Moldova,Total population of concern," 	5,722 ", 	46 ," 	6,535 ", 	45 ,
Europe,Europe,Romania,Total Refugee and people in refugee-like situations," 	1,732 ", 	4 ," 	1,703 ", 	3 ,
Europe,Europe,Romania,People in refugee-like situations, 	-00 , 	-00 , 	-00 , 	-00 ,
